[E 240816 07:04:10 rds:47] Failed to get symbol token for NSE_FO: type object 'SmartConnect' has no attribute 'searchSymbol'
[E 240816 07:04:10 rds:102] Symbol token retrieval failed. Trade not executed.
[E 240816 07:05:04 rds:47] Failed to get symbol token for banknifty: type object 'SmartConnect' has no attribute 'searchSymbol'
[E 240816 07:05:04 rds:102] Symbol token retrieval failed. Trade not executed.
[E 240816 07:19:53 rds:76] Failed to auto-select strike: type object 'SmartConnect' has no attribute 'searchSymbol'
[E 240816 07:19:53 rds:115] No suitable strike price found. Trade not executed.
[E 240816 08:25:36 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG48000CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:48 rds:54] Failed to get LTP for BANKNIFTY21AUG50300CE: 'NoneType' object is not subscriptable
[E 240816 09:10:48 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG50400CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:48 rds:54] Failed to get LTP for BANKNIFTY21AUG50400CE: 'NoneType' object is not subscriptable
[E 240816 09:10:49 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG50500CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:49 rds:54] Failed to get LTP for BANKNIFTY21AUG50500CE: 'NoneType' object is not subscriptable
[E 240816 09:10:49 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG50600CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:49 rds:54] Failed to get LTP for BANKNIFTY21AUG50600CE: 'NoneType' object is not subscriptable
[E 240816 09:10:49 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG50700CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:49 rds:54] Failed to get LTP for BANKNIFTY21AUG50700CE: 'NoneType' object is not subscriptable
[E 240816 09:10:50 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG50800CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:50 rds:54] Failed to get LTP for BANKNIFTY21AUG50800CE: 'NoneType' object is not subscriptable
[E 240816 09:10:50 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG50900CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:50 rds:54] Failed to get LTP for BANKNIFTY21AUG50900CE: 'NoneType' object is not subscriptable
[E 240816 09:10:50 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG51000CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:50 rds:54] Failed to get LTP for BANKNIFTY21AUG51000CE: 'NoneType' object is not subscriptable
[E 240816 09:10:51 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG51100CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:51 rds:54] Failed to get LTP for BANKNIFTY21AUG51100CE: 'NoneType' object is not subscriptable
[E 240816 09:10:51 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG51200CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:51 rds:54] Failed to get LTP for BANKNIFTY21AUG51200CE: 'NoneType' object is not subscriptable
[E 240816 09:10:51 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG51300CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:51 rds:54] Failed to get LTP for BANKNIFTY21AUG51300CE: 'NoneType' object is not subscriptable
[E 240816 09:10:52 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG51400CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:52 rds:54] Failed to get LTP for BANKNIFTY21AUG51400CE: 'NoneType' object is not subscriptable
[E 240816 09:10:52 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG51500CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:52 rds:54] Failed to get LTP for BANKNIFTY21AUG51500CE: 'NoneType' object is not subscriptable
[E 240816 09:10:52 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG51600CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:52 rds:54] Failed to get LTP for BANKNIFTY21AUG51600CE: 'NoneType' object is not subscriptable
[E 240816 09:10:53 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG51700CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:53 rds:54] Failed to get LTP for BANKNIFTY21AUG51700CE: 'NoneType' object is not subscriptable
[E 240816 09:10:53 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG51800CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:53 rds:54] Failed to get LTP for BANKNIFTY21AUG51800CE: 'NoneType' object is not subscriptable
[E 240816 09:10:54 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG51900CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:54 rds:54] Failed to get LTP for BANKNIFTY21AUG51900CE: 'NoneType' object is not subscriptable
[E 240816 09:10:54 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG52000CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:54 rds:54] Failed to get LTP for BANKNIFTY21AUG52000CE: 'NoneType' object is not subscriptable
[E 240816 09:10:54 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG52100CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:54 rds:54] Failed to get LTP for BANKNIFTY21AUG52100CE: 'NoneType' object is not subscriptable
[E 240816 09:10:55 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG52200CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:55 rds:54] Failed to get LTP for BANKNIFTY21AUG52200CE: 'NoneType' object is not subscriptable
[E 240816 09:10:55 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG52300CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:55 rds:54] Failed to get LTP for BANKNIFTY21AUG52300CE: 'NoneType' object is not subscriptable
[E 240816 09:10:55 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG52400CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:55 rds:54] Failed to get LTP for BANKNIFTY21AUG52400CE: 'NoneType' object is not subscriptable
[E 240816 09:10:56 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG52500CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:56 rds:54] Failed to get LTP for BANKNIFTY21AUG52500CE: 'NoneType' object is not subscriptable
[E 240816 09:10:56 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG52600CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:56 rds:54] Failed to get LTP for BANKNIFTY21AUG52600CE: 'NoneType' object is not subscriptable
[E 240816 09:10:56 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG52700CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:56 rds:54] Failed to get LTP for BANKNIFTY21AUG52700CE: 'NoneType' object is not subscriptable
[E 240816 09:10:57 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG52800CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:57 rds:54] Failed to get LTP for BANKNIFTY21AUG52800CE: 'NoneType' object is not subscriptable
[E 240816 09:10:57 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG52900CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:57 rds:54] Failed to get LTP for BANKNIFTY21AUG52900CE: 'NoneType' object is not subscriptable
[E 240816 09:10:58 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG53000CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:58 rds:54] Failed to get LTP for BANKNIFTY21AUG53000CE: 'NoneType' object is not subscriptable
[E 240816 09:10:58 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG53100CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:58 rds:54] Failed to get LTP for BANKNIFTY21AUG53100CE: 'NoneType' object is not subscriptable
[E 240816 09:10:58 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG53200CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 09:10:58 rds:54] Failed to get LTP for BANKNIFTY21AUG53200CE: 'NoneType' object is not subscriptable
